Depth,GR,MUD_VOLUME,TVD,Boundary_flag,Unit_index,GR_shape_code,Lithofacies_major,Lithofacies_mean,Sharp_boundary,Stacking_pattern,Biostratigraphy,Reliability,Special_lithology,Core_depofacies,Number_of_similar_units_50,Index_of_similar_units_50,Number_of_similar_units_100,Index_of_similar_units_100,Unit_Thick,Alluvial_Fan,Fluvial_Channel,Fluvial_Point_Bar,Levee,Crevasse_Splay,Fluvial_Floodplain,Progradational_Lacustrine_Delta,Lacustrine_Fan_Delta,Progradational_Lacustrine_Shoreface,Transgressive_Lacustrine_Shoreface,Aggradational_Lacustrine_Shoreface,Lacustrine_Offshore_Transition,Lacustrine_Shelf,Proximal_Sub-Lacustrine_Fan,Distal_Sub-Lacustrine_Fan,Lacustrine_Turbidite,Distal_Lacustrine_Turbidites,Lacustrine_Deepwater,Marine_Delta,Marine_Fan_Delta,Tidal_Channel_and_Sand_Flat,Sandy_Tidal_Flat,Mixed_Tidal_Flat,Muddy_Tidal_Flat,Lagoon,Progradational_Marine_Shoreface,Transgressive_Marine_Shoreface,Aggradational_Marine_Shoreface,Marine_Offshore_Transition,Marine_Shelf,Proximal_Submarine_Fan,Distal_Submarine_Fan,Marine_Turbidite,Distal_Marine_Turbidites,Marine_Deepwater
2532.212,155.9897,0.6355,2532.2119,0,409,1,3,3,0,2,3,1,-999,-999.0,2,"[418, 388]",0,[],1.6489000000001397,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2533.8609,143.4989,0.512,2533.8608,0,410,4,3,3,0,2,3,1,-999,-999.0,0,[],0,[],1.0493999999998778,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2534.9102,183.2858,0.9148,2534.9102,0,411,1,3,3,0,3,3,1,-999,-999.0,0,[],0,[],2.69820000000027,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2537.6084,142.1345,0.4859,2537.6084,0,412,1,3,3,0,3,3,1,-999,-999.0,1,[426],0,[],2.0985999999998057,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2539.7070000000003,128.5745,0.2959,2539.7070000000003,0,413,4,3,3,0,3,3,1,-999,-999.0,0,[],0,[],1.7989000000002306,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2541.5058,167.0506,0.7507,2541.5059,0,414,1,3,3,0,3,3,1,-999,-999.0,0,[],0,[],1.4989999999997963,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2543.0048,152.3931,0.44799999999999995,2543.0049,0,415,1,3,2,0,3,3,1,-999,-999.0,0,[],0,[],1.7988000000000284,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2544.8036,136.834,0.3904,2544.8037,0,416,4,3,3,0,2,3,1,-999,-999.0,0,[],0,[],4.346900000000005,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2549.1507,175.9324,0.7123,2549.1506,0,417,1,3,3,0,1,3,1,-999,-999.0,0,[],0,[],2.6983000000000175,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2551.8489,164.3829,0.8096,2551.8489,0,418,1,3,3,0,1,3,1,-999,-999.0,2,"[435, 409]",0,[],1.948699999999917,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2553.7976,141.8791,0.5401,2553.7976,0,419,4,3,3,0,1,3,1,-999,-999.0,1,[429],0,[],1.948699999999917,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2555.7463,163.3674,0.6756,2555.7463,0,420,1,3,3,0,1,3,1,-999,-999.0,0,[],0,[],2.39850000000024,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2558.1447,162.2688,0.6899,2558.1448,0,421,1,3,3,0,3,3,1,-999,-999.0,0,[],0,[],3.147699999999986,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2561.2926,158.2208,0.7121,2561.2925,0,422,1,3,3,0,3,3,1,-999,-999.0,0,[],0,[],1.648899999999685,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2562.9415,137.2936,0.578,2562.9414,0,423,2,3,3,0,3,3,1,-999,-999.0,1,[425],0,[],1.6489000000001397,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2564.5904,132.4726,0.585,2564.5903,0,424,4,3,3,0,1,3,1,-999,-999.0,1,[427],0,[],2.548400000000129,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2567.1387,143.8475,0.6221,2567.1387,0,425,2,3,3,0,1,3,1,-999,-999.0,1,[423],0,[],1.4989999999997963,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2568.6377,144.4128,0.5826,2568.6377,0,426,1,3,3,0,1,3,1,-999,-999.0,2,"[428, 412]",0,[],2.8481000000001586,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2571.4858,131.841,0.5579,2571.4858,0,427,4,3,3,0,2,3,1,-999,-999.0,1,[424],0,[],2.6983000000000175,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2574.1839999999997,148.3312,0.5768,2574.1841,0,428,1,3,3,0,2,3,1,-999,-999.0,1,[426],0,[],3.8971999999998843,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2578.0814,137.1338,0.4256,2578.0813,0,429,4,3,3,0,2,3,1,-999,-999.0,1,[419],0,[],2.0986000000002605,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2580.18,154.8976,0.4678,2580.1799,0,430,4,3,3,0,3,3,1,-999,-999.0,0,[],0,[],1.199200000000019,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2581.3792,182.9649,0.7068,2581.3792,0,431,1,3,3,0,3,3,1,-999,-999.0,0,[],0,[],2.098700000000008,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2583.4778,96.7951,0.0693,2583.4778,0,432,4,1,2,0,3,3,1,-999,-999.0,0,[],0,[],1.948699999999917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585.4265,122.5088,0.2495,2585.4265,0,433,1,2,2,0,2,3,1,-999,-999.0,0,[],0,[],1.7988000000000284,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2587.2253,90.417,0.0307,2587.2253,0,434,4,1,2,0,2,3,1,-999,-999.0,0,[],0,[],2.098700000000008,3,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2589.3239,170.3843,0.6116,2589.324,0,435,1,3,3,0,2,3,1,-999,-999.0,2,"[451, 418]",0,[],1.3490999999999076,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2590.673,148.4681,0.4468,2590.6731,0,436,4,3,3,0,2,3,1,-999,-999.0,0,[],0,[],3.147699999999986,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2593.8209,191.7398,0.8415,2593.8208,0,437,1,2,3,0,3,3,1,-999,-999.0,0,[],0,[],3.4477999999999156,0,6,6,4,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,4,0,0
2597.2686,100.2321,0.0946,2597.2686,0,438,4,2,2,0,2,3,1,-999,-999.0,0,[],0,[],1.0492999999996755,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2598.3179,172.2336,0.7182,2598.3179,0,439,1,2,3,0,2,3,1,-999,-999.0,0,[],0,[],1.0493000000001302,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2599.3672,156.3801,0.4085,2599.3672,0,440,4,3,3,0,2,3,1,-999,-999.0,0,[],0,[],2.398400000000038,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2601.7656,165.2312,0.6004,2601.7656,0,441,4,3,3,0,3,3,1,-999,-999.0,1,[464],0,[],2.39850000000024,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2604.1639999999998,179.8426,0.7359,2604.1641,0,442,5,4,3,0,3,3,1,-999,-999.0,0,[],0,[],1.6489000000001397,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2605.8129,116.0924,0.2615,2605.813,0,443,4,3,3,0,2,3,1,-999,-999.0,0,[],0,[],1.4989999999997963,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2607.3119,157.5324,0.4452,2607.312,0,444,4,2,3,0,2,3,1,-999,-999.0,0,[],0,[],1.9484999999999673,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2609.2606,195.8095,0.8717,2609.2605,0,445,1,3,3,0,3,3,1,-999,-999.0,0,[],0,[],3.147899999999936,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2612.4085,156.6234,0.5883,2612.4084,0,446,4,3,3,0,3,3,1,-999,-999.0,0,[],0,[],1.4990999999999985,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2613.9075,196.0032,0.7589,2613.9075,0,447,1,3,3,0,3,3,1,-999,-999.0,0,[],0,[],2.248500000000149,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2616.156,152.5864,0.4535,2616.156,0,448,1,3,3,0,3,3,1,-999,-999.0,1,[451],0,[],1.0493000000001302,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2617.2053,148.465,0.4672,2617.2053,0,449,4,3,3,0,2,3,1,-999,-999.0,0,[],0,[],1.199200000000019,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2618.4045,170.6516,0.6968,2618.4045,0,450,1,2,3,0,2,3,1,-999,-999.0,0,[],0,[],1.798899999999776,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2620.2033,160.2563,0.4395,2620.2034,0,451,1,3,3,0,2,3,1,-999,-999.0,2,"[435, 448]",0,[],1.0493000000001302,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2621.2526,150.5172,0.4244,2621.2527,0,452,4,3,3,0,2,3,1,-999,-999.0,0,[],0,[],1.3490999999999076,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2622.6017,184.8845,0.7298,2622.6018,0,453,1,3,3,0,2,3,1,-999,-999.0,0,[],0,[],1.3488999999999578,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2623.9508,160.971,0.5806,2623.9507,0,454,4,3,3,0,2,3,1,-999,-999.0,0,[],0,[],1.948699999999917,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2625.8995,173.3885,0.5937,2625.8994,0,455,4,3,3,0,2,3,1,-999,-999.0,0,[],0,[],2.398400000000038,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2628.2979,167.687,0.535,2628.2979,0,456,4,3,4,0,2,3,1,-999,-999.0,0,[],0,[],1.3492000000001099,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2629.647,199.1199,0.9376,2629.647,0,457,1,3,4,0,2,3,1,-999,-999.0,0,[],0,[],1.0493000000001302,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2630.6963,162.5574,0.5424,2630.6963,0,458,5,4,3,0,2,3,1,-999,-999.0,0,[],0,[],1.648899999999685,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2632.3452,190.8859,0.8124,2632.3452,0,459,5,4,4,0,2,3,1,-999,-999.0,0,[],0,[],1.0493000000001302,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2633.3945,174.517,0.5337,2633.3945,0,460,5,4,4,0,1,3,1,-999,-999.0,0,[],0,[],2.3984999999997854,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2635.7929,193.7792,0.7393,2635.7929999999997,0,461,1,3,3,0,1,3,1,-999,-999.0,0,[],0,[],1.3491000000003623,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2637.1420000000003,151.1277,0.4553,2637.1421,0,462,5,4,4,0,2,3,1,-999,-999.0,0,[],0,[],2.6979999999998654,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2639.8402,217.7667,0.9446,2639.8401,0,463,5,4,4,0,3,3,1,-999,-999.0,0,[],0,[],2.5482999999999265,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2642.3885,159.1828,0.48,2642.3884,0,464,4,3,3,0,3,3,1,-999,-999.0,1,[441],0,[],1.499000000000251,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2643.8875,175.0761,0.5867,2643.8875,0,465,1,1,2,0,3,3,1,-999,-999.0,0,[],0,[],2.098700000000008,0,3,3,4,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,5,0,0
2645.9861,89.4425,0.0394,2645.9861,0,466,4,3,3,0,2,3,1,-999,-999.0,0,[],0,[],3.2977999999998246,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2649.2839,197.2453,0.929,2649.2839,0,467,5,4,4,0,2,3,1,-999,-999.0,0,[],0,[],2.098700000000008,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2651.3825,203.1816,0.8515,2651.3826,0,468,1,3,3,0,3,3,1,-999,-999.0,0,[],0,[],3.7472999999999956,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2655.13,154.18,0.4683,2655.1299,0,469,4,3,3,0,3,3,1,-999,-999.0,0,[],0,[],1.948699999999917,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2657.0787,187.5783,0.6272,2657.0786,0,470,1,3,3,0,3,3,1,-999,-999.0,0,[],0,[],1.3490999999999076,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2658.4278,171.5859,0.7642,2658.4277,0,471,1,2,2,0,3,3,1,-999,-999.0,0,[],0,[],4.497100000000046,0,6,6,4,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,4,0,0
2662.9248,104.8814,0.1665,2662.9248,0,472,4,2,2,0,3,3,1,-999,-999.0,0,[],0,[],1.199200000000019,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2664.1240000000003,146.6388,0.4424,2664.1240000000003,0,473,1,2,2,0,2,3,1,-999,-999.0,0,[],0,[],1.3490999999999076,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2665.4731,110.3585,0.1753,2665.4731,0,474,4,2,2,0,2,3,1,-999,-999.0,0,[],0,[],2.9981000000002496,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2668.4711,172.7165,0.5809,2668.4712,0,475,2,3,3,0,2,3,1,-999,-999.0,0,[],0,[],1.6489000000001397,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2670.12,179.5437,0.5354,2670.1201,0,476,1,2,2,0,3,3,1,-999,-999.0,0,[],0,[],6.445600000000013,0,6,6,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0
2676.5657,96.1255,0.1097,2676.5657,0,477,2,2,2,0,3,3,1,-999,-999.0,0,[],0,[],2.398399999999583,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0
2678.9641,101.4808,0.1522,2678.9641,0,478,1,2,2,0,2,3,1,-999,-999.0,0,[],0,[],1.7988000000000284,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,5,0,0
2680.7629,92.5971,0.1039,2680.7629,0,479,4,2,3,0,2,3,1,-999,-999.0,0,[],0,[],4.946800000000167,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2685.7096,192.0303,0.7898,2685.7097,0,480,1,2,2,0,3,3,1,-999,-999.0,0,[],0,[],3.597400000000107,0,6,6,4,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,4,0,0
2689.3072,109.4692,0.1505,2689.3071,0,481,1,1,2,0,2,3,1,-999,-999.0,0,[],0,[],1.199200000000019,0,3,3,4,5,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,5,0,0
2690.5064,100.2184,0.1254,2690.5063,0,482,4,2,2,0,2,3,1,-999,-999.0,0,[],0,[],1.1992999999997664,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2691.7056,161.4985,0.4843,2691.7056,0,483,1,2,2,0,2,3,1,-999,-999.0,0,[],0,[],2.0986000000002605,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0
2693.8042,96.6728,0.0694,2693.8042,0,484,4,2,3,0,2,3,1,-999,-999.0,0,[],0,[],1.0492999999996755,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2694.8535,170.8117,0.679,2694.8535,0,485,1,3,3,0,2,3,1,-999,-999.0,0,[],0,[],1.7988000000000284,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2696.6523,95.9767,0.3144,2696.6523,0,486,5,4,4,0,2,3,1,-999,-999.0,0,[],0,[],1.1993000000002212,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,5
2697.8515,206.5999,1.0,2697.8516,0,487,1,3,3,0,3,3,1,-999,-999.0,0,[],0,[],1.6489000000001397,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2699.5004,126.4027,0.5638,2699.5005,0,488,4,3,3,0,3,3,1,-999,-999.0,0,[],0,[],2.6979999999998654,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,0
2702.1986,160.6121,0.7269,2702.1985,0,489,1,3,3,0,3,3,1,-999,-999.0,0,[],0,[],2.0985999999998057,0,0,0,0,0,5,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,5,0,5,0,0,0
2704.2972,132.9591,0.4487,2704.2971,0,490,1,2,2,0,3,3,1,-999,-999.0,0,[],0,[],2.0986000000002605,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0
2706.3958,78.199,0.1317,2706.3958,0,491,1,2,2,0,3,3,1,-999,-999.0,0,[],0,[],2.548399999999674,0,3,3,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,5,0,0
2708.9441,68.0746,0.0783,2708.9441,0,492,4,2,2,0,2,3,1,-999,-999.0,0,[],0,[],2.248500000000149,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
